Date,Hour,Total Market Demand,Ontario Demand
21-Nov-14,22,19846,18153
21-Nov-14,23,19304,17076
21-Nov-14,24,18207,15746
22-Nov-14,1,17644,14867
22-Nov-14,2,17415,14392
22-Nov-14,3,17557,14111
22-Nov-14,4,17519,13947
22-Nov-14,5,17512,14037
22-Nov-14,6,17816,14280
22-Nov-14,7,18075,14769
22-Nov-14,8,18209,15431
22-Nov-14,9,18699,16138
22-Nov-14,10,19324,16784
22-Nov-14,11,19534,17178
22-Nov-14,12,19269,17219
22-Nov-14,13,19192,17167
22-Nov-14,14,19002,16947
22-Nov-14,15,19124,16940
22-Nov-14,16,19353,17042
22-Nov-14,17,19543,17681
22-Nov-14,18,20004,18201
22-Nov-14,19,19887,17781
22-Nov-14,20,19555,17191
22-Nov-14,21,19105,16673
22-Nov-14,22,18571,16063
22-Nov-14,23,17866,15259
22-Nov-14,24,17489,14295
23-Nov-14,1,17216,13540
23-Nov-14,2,16866,13135
23-Nov-14,3,16688,12865
23-Nov-14,4,16363,12610
23-Nov-14,5,16456,12673
23-Nov-14,6,16580,12890
23-Nov-14,7,16706,13171
23-Nov-14,8,17065,13630
23-Nov-14,9,17327,14387
23-Nov-14,10,17774,15128
23-Nov-14,11,18068,15441
23-Nov-14,12,18418,15800
23-Nov-14,13,18598,15989
23-Nov-14,14,18300,15739
23-Nov-14,15,18255,15683
23-Nov-14,16,18370,15858
23-Nov-14,17,18762,16479
23-Nov-14,18,19536,17642
23-Nov-14,19,19511,17402
23-Nov-14,20,19440,16991
23-Nov-14,21,19120,16547
23-Nov-14,22,18431,15867
23-Nov-14,23,17561,14896
23-Nov-14,24,17264,14059
24-Nov-14,1,17262,13399
24-Nov-14,2,16692,12866
24-Nov-14,3,16478,12820
24-Nov-14,4,16468,12745
24-Nov-14,5,16386,12769
24-Nov-14,6,17178,13571
24-Nov-14,7,17630,14983
24-Nov-14,8,18839,16392
24-Nov-14,9,19029,16567
24-Nov-14,10,19320,16786
24-Nov-14,11,19487,16873
24-Nov-14,12,19331,16722
24-Nov-14,13,19097,16562
24-Nov-14,14,19168,16650
24-Nov-14,15,19303,17025
24-Nov-14,16,19094,17070
24-Nov-14,17,19533,17690
24-Nov-14,18,20310,18655
24-Nov-14,19,20426,18593
24-Nov-14,20,20502,18457
24-Nov-14,21,19878,18036
24-Nov-14,22,18971,17128
24-Nov-14,23,18255,16258
24-Nov-14,24,17455,14957
25-Nov-14,1,16681,14179
25-Nov-14,2,16200,13717
25-Nov-14,3,16000,13504
25-Nov-14,4,15818,13408
25-Nov-14,5,15970,13566
25-Nov-14,6,16607,14219
25-Nov-14,7,17996,15637
25-Nov-14,8,19512,17075
25-Nov-14,9,20007,17455
25-Nov-14,10,20426,17655
25-Nov-14,11,19932,17663
25-Nov-14,12,20408,17841
25-Nov-14,13,20222,17804
25-Nov-14,14,20444,17894
25-Nov-14,15,20520,17948
25-Nov-14,16,20674,18179
25-Nov-14,17,21084,18917
25-Nov-14,18,21618,19828
25-Nov-14,19,21719,19553
25-Nov-14,20,21289,19346
25-Nov-14,21,20719,19002
25-Nov-14,22,19720,18277
25-Nov-14,23,18804,17226
25-Nov-14,24,17835,15939
26-Nov-14,1,17479,15026
26-Nov-14,2,16826,14440
26-Nov-14,3,16392,14200
26-Nov-14,4,16371,14043
26-Nov-14,5,16643,14214
26-Nov-14,6,16893,14812
26-Nov-14,7,17855,16011
26-Nov-14,8,18894,17575
26-Nov-14,9,18869,17958
26-Nov-14,10,18731,17890
26-Nov-14,11,19349,17987
26-Nov-14,12,19587,17997
26-Nov-14,13,20172,18071
26-Nov-14,14,20117,18099
26-Nov-14,15,20149,17890
26-Nov-14,16,20237,18138
26-Nov-14,17,21007,18926
26-Nov-14,18,21684,19941
26-Nov-14,19,21667,19526
26-Nov-14,20,21263,19339
26-Nov-14,21,20659,19113
26-Nov-14,22,20146,18372
26-Nov-14,23,18827,17105
26-Nov-14,24,17630,15758
27-Nov-14,1,17366,14916
27-Nov-14,2,16799,14263
27-Nov-14,3,16653,14177
27-Nov-14,4,16449,14068
27-Nov-14,5,16803,14344
27-Nov-14,6,17469,15030
27-Nov-14,7,18223,16426
27-Nov-14,8,19222,17910
27-Nov-14,9,19844,18094
27-Nov-14,10,19568,17887
27-Nov-14,11,19173,17655
27-Nov-14,12,19076,17586
27-Nov-14,13,19379,17597
27-Nov-14,14,19067,17641
27-Nov-14,15,19516,17737
27-Nov-14,16,19593,18017
27-Nov-14,17,20120,18777
27-Nov-14,18,20704,19683
27-Nov-14,19,20610,19570
27-Nov-14,20,20062,19416
27-Nov-14,21,19960,19147
27-Nov-14,22,19603,18589
27-Nov-14,23,19002,17564
27-Nov-14,24,18364,16342
28-Nov-14,1,17807,15253
28-Nov-14,2,17566,14848
28-Nov-14,3,17470,14584
28-Nov-14,4,17342,14535
28-Nov-14,5,17519,14674
28-Nov-14,6,18028,15419
28-Nov-14,7,18745,16906
28-Nov-14,8,19857,18173
28-Nov-14,9,19510,18262
28-Nov-14,10,19221,17959
28-Nov-14,11,19206,17866
28-Nov-14,12,19273,17921
28-Nov-14,13,19270,17832
28-Nov-14,14,19192,17744
28-Nov-14,15,19452,17794
28-Nov-14,16,19685,18036
28-Nov-14,17,20602,18876
28-Nov-14,18,21411,19947
28-Nov-14,19,21229,19557
28-Nov-14,20,21152,19407
28-Nov-14,21,20680,19044
28-Nov-14,22,20033,18399
28-Nov-14,23,19082,17310
28-Nov-14,24,18250,16188
29-Nov-14,1,17475,15314
29-Nov-14,2,16921,14720
29-Nov-14,3,16646,14317
29-Nov-14,4,16722,14189
29-Nov-14,5,16657,14102
29-Nov-14,6,17252,14436
29-Nov-14,7,17595,14897
29-Nov-14,8,17642,15596
29-Nov-14,9,18373,16278
29-Nov-14,10,18725,16719
29-Nov-14,11,18853,16817
29-Nov-14,12,18776,16713
29-Nov-14,13,18612,16539
29-Nov-14,14,18516,16369
29-Nov-14,15,18464,16405
29-Nov-14,16,18585,16473
29-Nov-14,17,19358,17248
29-Nov-14,18,20319,18264
29-Nov-14,19,20040,17924
29-Nov-14,20,19495,17427
29-Nov-14,21,19082,16850
29-Nov-14,22,18693,16311
29-Nov-14,23,17771,15421
29-Nov-14,24,17234,14450
30-Nov-14,1,16467,13674
30-Nov-14,2,16152,13001
30-Nov-14,3,15757,12579
30-Nov-14,4,15536,12397
30-Nov-14,5,15528,12298
30-Nov-14,6,15600,12384
30-Nov-14,7,16023,12922
30-Nov-14,8,16191,13516
30-Nov-14,9,16683,14127
30-Nov-14,10,17395,14837
30-Nov-14,11,17734,15358
30-Nov-14,12,18361,15605
30-Nov-14,13,18340,15734
30-Nov-14,14,17796,15531
30-Nov-14,15,17824,15578
30-Nov-14,16,18177,15971
30-Nov-14,17,18840,16770
30-Nov-14,18,19640,17699
30-Nov-14,19,19435,17415
30-Nov-14,20,19478,17274
30-Nov-14,21,18982,16866
30-Nov-14,22,18102,16092
30-Nov-14,23,17117,15192
30-Nov-14,24,16466,14021
01-Dec-14,1,15803,13215
01-Dec-14,2,15523,12873
01-Dec-14,3,15822,12915
01-Dec-14,4,15468,12769
01-Dec-14,5,15498,12999
01-Dec-14,6,14916,13724
01-Dec-14,7,17332,15538
01-Dec-14,8,19062,17294
01-Dec-14,9,19202,17556
01-Dec-14,10,19127,17467
01-Dec-14,11,19181,17473
01-Dec-14,12,19000,17404
01-Dec-14,13,18807,17219
01-Dec-14,14,18709,17113
01-Dec-14,15,18923,17067
01-Dec-14,16,19503,17490
01-Dec-14,17,20995,18660
01-Dec-14,18,22283,20136
01-Dec-14,19,22197,20070
01-Dec-14,20,21894,19945
01-Dec-14,21,21653,19779
01-Dec-14,22,20686,18933
01-Dec-14,23,19472,17790
01-Dec-14,24,18055,16375
02-Dec-14,1,17503,15501
02-Dec-14,2,17194,15234
02-Dec-14,3,16940,14911
02-Dec-14,4,16964,14912
02-Dec-14,5,17172,15147
02-Dec-14,6,17883,15843
02-Dec-14,7,19097,17306
02-Dec-14,8,20134,18750
02-Dec-14,9,20207,18677
02-Dec-14,10,20542,18484
02-Dec-14,11,20281,18243
02-Dec-14,12,20388,18350
02-Dec-14,13,20407,18368
02-Dec-14,14,20744,18704
02-Dec-14,15,20916,18969
02-Dec-14,16,20714,19160
02-Dec-14,17,21506,20125
02-Dec-14,18,22037,20938
02-Dec-14,19,21079,20520
02-Dec-14,20,21300,20288
02-Dec-14,21,21140,20024
02-Dec-14,22,20374,19127
02-Dec-14,23,19399,17735
02-Dec-14,24,17909,16261
03-Dec-14,1,16984,15310
03-Dec-14,2,17128,14802
03-Dec-14,3,17167,14540
03-Dec-14,4,17139,14440
03-Dec-14,5,16984,14496
03-Dec-14,6,17327,15093
03-Dec-14,7,18562,16421
03-Dec-14,8,19982,17827
03-Dec-14,9,20251,18073
03-Dec-14,10,20281,18115
03-Dec-14,11,20263,18098
03-Dec-14,12,20242,17964
03-Dec-14,13,20186,17910
03-Dec-14,14,20328,18028
03-Dec-14,15,20181,18001
03-Dec-14,16,20442,18183
03-Dec-14,17,21173,19113
03-Dec-14,18,21972,20101
03-Dec-14,19,21597,19830
03-Dec-14,20,21228,19573
03-Dec-14,21,20881,19215
03-Dec-14,22,20267,18507
03-Dec-14,23,19168,17365
03-Dec-14,24,18093,16074
04-Dec-14,1,17017,15150
04-Dec-14,2,16761,14771
04-Dec-14,3,16661,14483
04-Dec-14,4,16609,14536
04-Dec-14,5,16185,14582
04-Dec-14,6,16642,15313
04-Dec-14,7,17962,16766
04-Dec-14,8,19412,18393
04-Dec-14,9,19246,18421
04-Dec-14,10,19367,18084
04-Dec-14,11,19015,17704
04-Dec-14,12,19131,17569
04-Dec-14,13,19011,17433
04-Dec-14,14,19036,17358
04-Dec-14,15,19138,17433
04-Dec-14,16,19693,17966
04-Dec-14,17,21269,19257
04-Dec-14,18,22032,20425
04-Dec-14,19,21643,20337
04-Dec-14,20,21410,20112
04-Dec-14,21,21558,19727
04-Dec-14,22,21107,19125
04-Dec-14,23,19947,17893
04-Dec-14,24,18755,16476
05-Dec-14,1,17931,15532
05-Dec-14,2,17450,14936
05-Dec-14,3,17361,14641
05-Dec-14,4,17184,14529
05-Dec-14,5,17470,14635
05-Dec-14,6,18229,15285
05-Dec-14,7,19173,16629
05-Dec-14,8,20949,18224
05-Dec-14,9,21046,18392
05-Dec-14,10,20800,18384
05-Dec-14,11,21001,18399
05-Dec-14,12,20910,18329
05-Dec-14,13,20904,18216
05-Dec-14,14,20559,18106
05-Dec-14,15,20791,18088
05-Dec-14,16,21095,18193
05-Dec-14,17,21364,19039
05-Dec-14,18,21546,19643
05-Dec-14,19,21305,19319
05-Dec-14,20,21270,19000
05-Dec-14,21,21084,18668
05-Dec-14,22,20395,18027
05-Dec-14,23,19269,16953
05-Dec-14,24,17753,15495
06-Dec-14,1,16829,14668
06-Dec-14,2,16208,14027
06-Dec-14,3,15979,13656
06-Dec-14,4,15800,13444
06-Dec-14,5,15821,13408
06-Dec-14,6,16169,13633
06-Dec-14,7,16567,14224
06-Dec-14,8,17491,15156
06-Dec-14,9,18036,15781
06-Dec-14,10,18680,16488
06-Dec-14,11,18758,16552
06-Dec-14,12,18804,16663
06-Dec-14,13,18211,16319
06-Dec-14,14,18250,16097
06-Dec-14,15,18008,16007
06-Dec-14,16,18471,16293
06-Dec-14,17,19245,17112
06-Dec-14,18,20320,18244
06-Dec-14,19,20289,18198
06-Dec-14,20,19984,17795
06-Dec-14,21,19655,17470
06-Dec-14,22,19063,17015
06-Dec-14,23,18343,16269
06-Dec-14,24,17498,15250
07-Dec-14,1,16382,14447
07-Dec-14,2,15943,13960
07-Dec-14,3,15805,13624
07-Dec-14,4,15656,13536
07-Dec-14,5,15548,13572
07-Dec-14,6,15785,13787
07-Dec-14,7,16311,14267
07-Dec-14,8,17071,15069
07-Dec-14,9,17386,15353
07-Dec-14,10,17380,15454
07-Dec-14,11,17080,15418
07-Dec-14,12,17349,15430
07-Dec-14,13,17568,15481
07-Dec-14,14,18014,15539
07-Dec-14,15,18639,15826
07-Dec-14,16,19374,16612
07-Dec-14,17,20637,18010
07-Dec-14,18,21208,19411
07-Dec-14,19,20977,19245
07-Dec-14,20,20486,18859
07-Dec-14,21,20410,18478
07-Dec-14,22,19798,17643
07-Dec-14,23,18836,16470
07-Dec-14,24,17895,15468
08-Dec-14,1,17397,14756
08-Dec-14,2,16861,14173
08-Dec-14,3,16746,14033
08-Dec-14,4,16690,14080
08-Dec-14,5,16878,14351
08-Dec-14,6,17780,15021
08-Dec-14,7,18820,16449
08-Dec-14,8,20154,17961
08-Dec-14,9,20309,18261
08-Dec-14,10,20311,18247
08-Dec-14,11,20400,17994
08-Dec-14,12,20238,18030
08-Dec-14,13,20266,17954
08-Dec-14,14,20577,17955
08-Dec-14,15,20815,17853
08-Dec-14,16,21053,18243
08-Dec-14,17,21255,19181
08-Dec-14,18,22712,20319
08-Dec-14,19,23041,19987
08-Dec-14,20,22121,19793
08-Dec-14,21,21829,19408
08-Dec-14,22,20834,18464
08-Dec-14,23,19439,17184
08-Dec-14,24,18290,15859
09-Dec-14,1,17531,14891
09-Dec-14,2,17183,14315
09-Dec-14,3,17090,14146
09-Dec-14,4,17015,14101
09-Dec-14,5,17300,14181
09-Dec-14,6,17551,14812
09-Dec-14,7,18228,16200
09-Dec-14,8,20016,17595
09-Dec-14,9,20137,17924
09-Dec-14,10,19989,17799
09-Dec-14,11,20138,18005
09-Dec-14,12,20297,17927
09-Dec-14,13,20167,17788
09-Dec-14,14,20548,17816
09-Dec-14,15,20151,17727
09-Dec-14,16,20620,18080
09-Dec-14,17,20963,18968
09-Dec-14,18,21830,19781
09-Dec-14,19,21590,19417
09-Dec-14,20,21110,19178
09-Dec-14,21,20563,18902
09-Dec-14,22,20341,18213
09-Dec-14,23,19209,16866
09-Dec-14,24,17943,15498
10-Dec-14,1,17166,14602
10-Dec-14,2,16949,14149
10-Dec-14,3,16989,13908
10-Dec-14,4,17018,13885
10-Dec-14,5,16912,14069
10-Dec-14,6,17233,14708
10-Dec-14,7,18524,16287
10-Dec-14,8,19967,17640
10-Dec-14,9,20483,18100
10-Dec-14,10,20604,18172
10-Dec-14,11,20683,18184
10-Dec-14,12,20054,17786
10-Dec-14,13,19926,17491
10-Dec-14,14,20366,17782
10-Dec-14,15,20641,17824
10-Dec-14,16,21021,18115
10-Dec-14,17,21512,19106
10-Dec-14,18,22688,20226
10-Dec-14,19,22801,20084
10-Dec-14,20,22299,19916
10-Dec-14,21,21791,19686
10-Dec-14,22,21076,18909
10-Dec-14,23,20160,17579
10-Dec-14,24,18835,16265
11-Dec-14,1,18086,15334
11-Dec-14,2,17560,14824
11-Dec-14,3,17458,14544
11-Dec-14,4,17406,14457
11-Dec-14,5,17442,14635
11-Dec-14,6,18085,15341
11-Dec-14,7,18853,16770
11-Dec-14,8,20268,18151
11-Dec-14,9,20256,18267
11-Dec-14,10,20669,18492
11-Dec-14,11,21245,18749
11-Dec-14,12,21104,18900
11-Dec-14,13,20885,18805
11-Dec-14,14,20530,18759
11-Dec-14,15,20702,18579
11-Dec-14,16,20542,18550
11-Dec-14,17,21032,19231
11-Dec-14,18,22318,20170
11-Dec-14,19,21886,20105
11-Dec-14,20,21782,19991
11-Dec-14,21,21656,19767
11-Dec-14,22,20913,18962
11-Dec-14,23,19972,17824
11-Dec-14,24,18476,16397
12-Dec-14,1,17967,15272
12-Dec-14,2,17607,14881
12-Dec-14,3,17317,14653
12-Dec-14,4,17001,14533
12-Dec-14,5,17232,14640
12-Dec-14,6,17673,15253
12-Dec-14,7,18935,16574
12-Dec-14,8,20076,18052
12-Dec-14,9,19809,18193
12-Dec-14,10,20281,18400
12-Dec-14,11,19856,18262
12-Dec-14,12,19415,17962
12-Dec-14,13,19429,17848
12-Dec-14,14,19260,17617
12-Dec-14,15,19393,17427
12-Dec-14,16,19318,17495
12-Dec-14,17,19866,18213
12-Dec-14,18,21181,19467
12-Dec-14,19,21328,19391
12-Dec-14,20,21021,19150
12-Dec-14,21,20666,18741
12-Dec-14,22,20064,18132
12-Dec-14,23,19197,17142
12-Dec-14,24,17846,15973
13-Dec-14,1,17401,15003
13-Dec-14,2,16671,14167
13-Dec-14,3,16351,13797
13-Dec-14,4,16429,13707
13-Dec-14,5,16310,13698
13-Dec-14,6,16560,13987
13-Dec-14,7,16901,14509
13-Dec-14,8,17517,15511
13-Dec-14,9,18262,16313
13-Dec-14,10,18356,16834
13-Dec-14,11,18395,17151
13-Dec-14,12,18404,17161
13-Dec-14,13,18503,17120
13-Dec-14,14,18486,16941
13-Dec-14,15,18779,16942
13-Dec-14,16,18840,16904
13-Dec-14,17,19542,17762
13-Dec-14,18,20759,18739
13-Dec-14,19,20166,18333
13-Dec-14,20,19634,17843
13-Dec-14,21,19263,17451
13-Dec-14,22,18869,16892
13-Dec-14,23,18557,16067
13-Dec-14,24,17909,15076
14-Dec-14,1,17618,14173
14-Dec-14,2,16783,13528
14-Dec-14,3,16411,13111
14-Dec-14,4,16200,12913
14-Dec-14,5,16191,12913
14-Dec-14,6,16153,13141
14-Dec-14,7,16091,13546
14-Dec-14,8,16402,14234
14-Dec-14,9,17363,15174
14-Dec-14,10,18052,15660
14-Dec-14,11,18964,16228
14-Dec-14,12,18534,16383
14-Dec-14,13,18393,16409
14-Dec-14,14,18554,16443
14-Dec-14,15,18775,16517
14-Dec-14,16,18733,16714
14-Dec-14,17,19602,17768
14-Dec-14,18,20553,18903
14-Dec-14,19,19943,18624
14-Dec-14,20,19638,18213
14-Dec-14,21,19452,17834
14-Dec-14,22,19146,17182
14-Dec-14,23,18506,16206
14-Dec-14,24,17498,15119
15-Dec-14,1,17199,14264
15-Dec-14,2,16961,13713
15-Dec-14,3,16819,13556
15-Dec-14,4,16796,13555
15-Dec-14,5,16738,13561
15-Dec-14,6,16717,14211
15-Dec-14,7,17274,15651
15-Dec-14,8,18885,17277
15-Dec-14,9,19085,17543
15-Dec-14,10,19273,17653
15-Dec-14,11,19325,17640
15-Dec-14,12,19538,17816
15-Dec-14,13,19504,17761
15-Dec-14,14,19879,17803
15-Dec-14,15,19994,17829
15-Dec-14,16,20410,18093
15-Dec-14,17,20835,18930
15-Dec-14,18,21983,19850
15-Dec-14,19,21738,19534
15-Dec-14,20,21433,19204
15-Dec-14,21,21179,18892
15-Dec-14,22,20439,18144
15-Dec-14,23,19256,16951
15-Dec-14,24,18151,15569
16-Dec-14,1,17071,14372
16-Dec-14,2,16511,13887
16-Dec-14,3,16306,13662
16-Dec-14,4,16392,13523
16-Dec-14,5,16558,13664
16-Dec-14,6,16895,14269
16-Dec-14,7,18225,15797
16-Dec-14,8,19496,17421
16-Dec-14,9,19958,17898
16-Dec-14,10,19931,17926
16-Dec-14,11,19891,18051
16-Dec-14,12,20076,18120
16-Dec-14,13,19869,18077
16-Dec-14,14,19265,18084
16-Dec-14,15,19514,18066
16-Dec-14,16,20074,18293
16-Dec-14,17,20923,19261
16-Dec-14,18,21163,19884
16-Dec-14,19,21286,19568
16-Dec-14,20,21212,19432
16-Dec-14,21,21228,19095
16-Dec-14,22,20712,18235
16-Dec-14,23,19241,16953
16-Dec-14,24,17661,15448
17-Dec-14,1,17259,14399
17-Dec-14,2,17154,13853
17-Dec-14,3,16967,13609
17-Dec-14,4,16853,13444
17-Dec-14,5,17156,13588
17-Dec-14,6,16251,14272
17-Dec-14,7,17910,15723
17-Dec-14,8,19439,17086
17-Dec-14,9,20038,17429
17-Dec-14,10,20086,17533
17-Dec-14,11,20408,17629
17-Dec-14,12,20526,17726
17-Dec-14,13,20427,17631
17-Dec-14,14,20485,17698
17-Dec-14,15,20323,17530
17-Dec-14,16,20414,17755
17-Dec-14,17,21014,18589
17-Dec-14,18,22122,19702
17-Dec-14,19,22194,19468
17-Dec-14,20,22347,19342
17-Dec-14,21,21636,19076
17-Dec-14,22,21358,18339
17-Dec-14,23,20294,17167
17-Dec-14,24,18886,15816
18-Dec-14,1,18141,14870
18-Dec-14,2,17693,14258
18-Dec-14,3,17591,14069
18-Dec-14,4,17357,13980
18-Dec-14,5,17464,14063
18-Dec-14,6,17894,14755
18-Dec-14,7,18869,16173
18-Dec-14,8,20421,17825
18-Dec-14,9,20864,18215
18-Dec-14,10,20929,18254
18-Dec-14,11,20347,18168
18-Dec-14,12,20583,18262
18-Dec-14,13,20517,18027
18-Dec-14,14,20668,18112
18-Dec-14,15,20643,18133
18-Dec-14,16,20924,18279
18-Dec-14,17,21550,19190
18-Dec-14,18,22637,20063
18-Dec-14,19,22736,19860
18-Dec-14,20,22313,19641
18-Dec-14,21,22372,19516
18-Dec-14,22,21769,18841
18-Dec-14,23,20505,17645
18-Dec-14,24,19175,16329
19-Dec-14,1,18396,15239
19-Dec-14,2,17737,14676
19-Dec-14,3,17703,14411
19-Dec-14,4,17754,14337
19-Dec-14,5,17672,14499
19-Dec-14,6,18296,15165
19-Dec-14,7,18838,16505
19-Dec-14,8,20412,18033
19-Dec-14,9,20865,18405
19-Dec-14,10,20876,18405
19-Dec-14,11,20462,18290
19-Dec-14,12,20400,17846
19-Dec-14,13,20161,17507
19-Dec-14,14,20367,17306
19-Dec-14,15,20301,17325
19-Dec-14,16,20310,17473
19-Dec-14,17,21236,18379
19-Dec-14,18,22458,19592
19-Dec-14,19,22712,19675
19-Dec-14,20,22235,19424
19-Dec-14,21,21777,19146
19-Dec-14,22,21344,18524
19-Dec-14,23,20330,17483
19-Dec-14,24,19106,16250
20-Dec-14,1,18114,15230
20-Dec-14,2,17655,14596
20-Dec-14,3,17295,14339
20-Dec-14,4,17321,14204
20-Dec-14,5,17305,14217
20-Dec-14,6,17443,14475
20-Dec-14,7,17819,15023
20-Dec-14,8,18239,15882
20-Dec-14,9,18516,16547
20-Dec-14,10,18927,16809
20-Dec-14,11,19102,16812
20-Dec-14,12,18965,16695
20-Dec-14,13,18881,16412
20-Dec-14,14,18927,16240
20-Dec-14,15,18750,16171
20-Dec-14,16,18823,16490
20-Dec-14,17,19159,17374
20-Dec-14,18,20888,18712
20-Dec-14,19,21096,18675
20-Dec-14,20,20392,18236
20-Dec-14,21,20178,17873
20-Dec-14,22,19642,17298
20-Dec-14,23,18781,16478
20-Dec-14,24,17852,15382
21-Dec-14,1,17263,14471
21-Dec-14,2,16780,13874
21-Dec-14,3,16503,13505
21-Dec-14,4,16469,13464
21-Dec-14,5,16567,13535
21-Dec-14,6,16750,13705
21-Dec-14,7,16916,14076
21-Dec-14,8,16665,14712
21-Dec-14,9,17946,15413
21-Dec-14,10,18505,16007
21-Dec-14,11,18734,16116
21-Dec-14,12,18655,16000
21-Dec-14,13,18651,15906
21-Dec-14,14,18658,15879
21-Dec-14,15,18813,15998
21-Dec-14,16,19078,16338
21-Dec-14,17,19961,17389
21-Dec-14,18,21140,18634
21-Dec-14,19,21001,18510
21-Dec-14,20,20865,18225
21-Dec-14,21,20472,17883
21-Dec-14,22,19630,17325
21-Dec-14,23,18893,16436
21-Dec-14,24,17782,15174
22-Dec-14,1,17127,14430
22-Dec-14,2,16833,14007
22-Dec-14,3,16624,13764
22-Dec-14,4,16545,13671
22-Dec-14,5,16594,13763
22-Dec-14,6,17090,14457
22-Dec-14,7,18346,15743
22-Dec-14,8,19404,16972
22-Dec-14,9,20386,17668
22-Dec-14,10,20632,17935
22-Dec-14,11,20847,17935
22-Dec-14,12,20794,17941
22-Dec-14,13,20644,17770
22-Dec-14,14,20464,17566
22-Dec-14,15,20567,17453
22-Dec-14,16,20481,17568
22-Dec-14,17,21340,18364
22-Dec-14,18,22450,19439
22-Dec-14,19,22545,19396
22-Dec-14,20,21914,19186
22-Dec-14,21,21916,18766
22-Dec-14,22,20992,18145
22-Dec-14,23,20099,17026
22-Dec-14,24,18978,15647
23-Dec-14,1,17896,14653
23-Dec-14,2,17200,13931
23-Dec-14,3,17089,13630
23-Dec-14,4,17099,13466
23-Dec-14,5,17058,13645
23-Dec-14,6,17242,14024
23-Dec-14,7,17908,15064
23-Dec-14,8,19799,16264
23-Dec-14,9,20142,16927
23-Dec-14,10,20677,17378
23-Dec-14,11,20458,17481
23-Dec-14,12,20661,17609
23-Dec-14,13,20418,17470
23-Dec-14,14,20483,17458
23-Dec-14,15,20428,17357
23-Dec-14,16,20448,17434
23-Dec-14,17,20959,18203
23-Dec-14,18,21571,18766
23-Dec-14,19,21496,18725
23-Dec-14,20,21464,18545
23-Dec-14,21,21011,18290
23-Dec-14,22,20484,17635
23-Dec-14,23,19183,16464
23-Dec-14,24,18018,15215
24-Dec-14,1,17204,14065
24-Dec-14,2,16314,13248
24-Dec-14,3,16002,12709
24-Dec-14,4,15896,12641
24-Dec-14,5,15533,12518
24-Dec-14,6,16152,12879
24-Dec-14,7,16616,13738
24-Dec-14,8,17885,14695
24-Dec-14,9,18907,15479
24-Dec-14,10,19360,15947
24-Dec-14,11,19669,16255
24-Dec-14,12,19796,16489
24-Dec-14,13,19561,16274
24-Dec-14,14,19069,15872
24-Dec-14,15,18701,15638
24-Dec-14,16,18670,15597
24-Dec-14,17,18771,15918
24-Dec-14,18,19428,16332
24-Dec-14,19,18839,15722
24-Dec-14,20,18255,15170
24-Dec-14,21,17980,14686
24-Dec-14,22,17420,14406
24-Dec-14,23,17048,13897
24-Dec-14,24,15840,13034
25-Dec-14,1,15100,12407
25-Dec-14,2,14255,11824
25-Dec-14,3,13974,11490
25-Dec-14,4,13536,11469
25-Dec-14,5,13605,11517
25-Dec-14,6,13544,11623
25-Dec-14,7,14162,12087
25-Dec-14,8,14751,12732
25-Dec-14,9,15700,13242
25-Dec-14,10,16671,13897
25-Dec-14,11,16804,14240
25-Dec-14,12,17615,14447
25-Dec-14,13,17701,14581
25-Dec-14,14,17526,14497
25-Dec-14,15,17611,14551
25-Dec-14,16,17553,14669
25-Dec-14,17,18221,15245
25-Dec-14,18,18604,15757
25-Dec-14,19,17968,15065
25-Dec-14,20,17530,14745
25-Dec-14,21,17354,14351
25-Dec-14,22,17201,14166
25-Dec-14,23,16778,13808
25-Dec-14,24,16120,12996
26-Dec-14,1,15152,12170
26-Dec-14,2,14670,11735
26-Dec-14,3,14244,11461
26-Dec-14,4,14029,11398
26-Dec-14,5,14245,11483
26-Dec-14,6,14741,11838
26-Dec-14,7,15293,12358
26-Dec-14,8,16385,12933
26-Dec-14,9,16797,13262
26-Dec-14,10,17391,13662
26-Dec-14,11,17207,13813
26-Dec-14,12,17373,13997
26-Dec-14,13,17339,13955
26-Dec-14,14,17101,13734
26-Dec-14,15,17173,13698
26-Dec-14,16,17305,13980
26-Dec-14,17,18142,14835
26-Dec-14,18,18898,16030
26-Dec-14,19,18947,16005
26-Dec-14,20,18752,15767
26-Dec-14,21,18260,15402
26-Dec-14,22,17778,14955
26-Dec-14,23,17308,14302
26-Dec-14,24,16683,13432
27-Dec-14,1,16110,12668
27-Dec-14,2,15665,12197
27-Dec-14,3,15252,11840
27-Dec-14,4,14740,11753
27-Dec-14,5,15172,11740
27-Dec-14,6,15326,11906
27-Dec-14,7,15581,12445
27-Dec-14,8,16045,13050
27-Dec-14,9,16354,13573
27-Dec-14,10,16889,14109
27-Dec-14,11,17846,14701
27-Dec-14,12,18060,14820
27-Dec-14,13,17854,14757
27-Dec-14,14,17982,14646
27-Dec-14,15,17725,14562
27-Dec-14,16,17766,14663
27-Dec-14,17,18630,15401
27-Dec-14,18,19443,16457
27-Dec-14,19,19452,16275
27-Dec-14,20,19246,15839
27-Dec-14,21,18512,15458
27-Dec-14,22,17857,14912
27-Dec-14,23,17186,14122
27-Dec-14,24,16362,13243
28-Dec-14,1,15880,12486
28-Dec-14,2,15566,12115
28-Dec-14,3,15171,11788
28-Dec-14,4,15010,11677
28-Dec-14,5,14777,11787
28-Dec-14,6,15248,11950
